epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,6770.76,0.422,0.27745,0.83378,0.93511,0.92495,0.9526,0.87849,0.48965,0.42126,0.81295,0.00375661,0.00375661,0.00375661
89,6847.72,0.41779,0.27515,0.83219,0.91967,0.93351,0.94883,0.8755,0.46586,0.41863,0.80538,0.00365546,0.00365546,0.00365546
90,6924.32,0.41735,0.27376,0.83235,0.92914,0.93542,0.95382,0.8785,0.48083,0.42008,0.8114,0.00355491,0.00355491,0.00355491
91,7001.09,0.41227,0.27268,0.83076,0.93576,0.93024,0.95837,0.88247,0.47475,0.43129,0.81148,0.00345498,0.00345498,0.00345498
92,7078.06,0.41267,0.26925,0.82904,0.936,0.93297,0.95846,0.88541,0.47039,0.42037,0.8119,0.00335573,0.00335573,0.00335573
93,7154.76,0.41165,0.26976,0.82957,0.93502,0.93475,0.95108,0.87902,0.46921,0.41954,0.807,0.00325721,0.00325721,0.00325721
94,7231.42,0.40597,0.26509,0.82683,0.9344,0.93262,0.95387,0.88027,0.46486,0.40974,0.80732,0.00315945,0.00315945,0.00315945
95,7308.26,0.40713,0.26441,0.82951,0.94361,0.93725,0.95866,0.88504,0.46924,0.40648,0.81081,0.00306249,0.00306249,0.00306249
96,7385.82,0.40121,0.26146,0.82814,0.93427,0.93989,0.95887,0.88102,0.47214,0.41492,0.81391,0.00296639,0.00296639,0.00296639
97,7463.03,0.40017,0.25912,0.82866,0.93418,0.93155,0.95233,0.87523,0.47071,0.42052,0.80817,0.00287117,0.00287117,0.00287117
98,7544.38,0.39723,0.25849,0.82758,0.93977,0.92972,0.95308,0.87986,0.46407,0.41807,0.8059,0.0027769,0.0027769,0.0027769
99,7627.39,0.40012,0.25707,0.82637,0.9422,0.93639,0.95662,0.88498,0.4608,0.4011,0.80388,0.00268359,0.00268359,0.00268359
100,7707.74,0.39735,0.25634,0.82559,0.94169,0.93733,0.95562,0.88325,0.46069,0.40046,0.80832,0.00259131,0.00259131,0.00259131
101,7784.11,0.39371,0.25444,0.82467,0.94365,0.93651,0.95666,0.8853,0.46542,0.40748,0.80822,0.00250007,0.00250007,0.00250007
102,7859.46,0.39302,0.2491,0.8258,0.94354,0.93023,0.95751,0.88587,0.46586,0.40688,0.81306,0.00240994,0.00240994,0.00240994
103,7936.63,0.38669,0.24889,0.82387,0.94288,0.93639,0.95724,0.8813,0.46821,0.41197,0.81148,0.00232094,0.00232094,0.00232094
104,8016.33,0.38982,0.24877,0.82345,0.93837,0.94185,0.95779,0.88236,0.46575,0.42173,0.81159,0.00223312,0.00223312,0.00223312
105,8098.38,0.38678,0.24588,0.82272,0.94543,0.93812,0.95508,0.88036,0.46974,0.4186,0.81593,0.00214651,0.00214651,0.00214651
106,8177.24,0.38459,0.24577,0.82561,0.94931,0.93747,0.95663,0.88298,0.47272,0.41132,0.81714,0.00206115,0.00206115,0.00206115
107,8253.9,0.38535,0.24277,0.82302,0.93388,0.94098,0.95505,0.88026,0.47719,0.40737,0.81559,0.00197708,0.00197708,0.00197708
108,8330.59,0.37965,0.24219,0.82411,0.94079,0.9342,0.95372,0.88057,0.46802,0.40554,0.81338,0.00189434,0.00189434,0.00189434
109,8407.41,0.3795,0.2422,0.82436,0.94071,0.93521,0.95268,0.88237,0.46807,0.4084,0.81268,0.00181296,0.00181296,0.00181296
110,8484.12,0.37719,0.23976,0.82255,0.94441,0.93659,0.95386,0.88336,0.46074,0.40609,0.80932,0.00173298,0.00173298,0.00173298
111,8560.46,0.37354,0.23638,0.82439,0.94097,0.93564,0.95519,0.88549,0.46039,0.39779,0.81088,0.00165443,0.00165443,0.00165443
112,8637.3,0.37268,0.23554,0.82299,0.93969,0.93858,0.95525,0.88418,0.46033,0.39272,0.81081,0.00157735,0.00157735,0.00157735
